Date,Time,Err,RMS,Latitude,Longitude,Smaj,Smin,Az,Depth,Err,Ndef,Nsta,Gap,mdist,Mdist,Qual,Author,OrigID
1905/04/04,00:50:00,,,33.0000,76.0000,,,,35.0,,,,,,,uk,GUTE,1961921
1905/04/04,00:50:00.00,,,33.0000,76.0000,,,,0.0,,,,,,,,CENT,602318523
1905/04/04,00:49:59.48,0.85,4.447,32.6359,76.7878,20.6,9.839,32,20.0f,,39,39,159,10.54,58.24,m i ke,ISC,605951152
1905/04/04,00:50:53.7723,,,32.7686,77.3266,,,,0.391276,,,,,,,,NLL,
